	index	score	token	token_str	sentence	model	dimension	rsv
4	4	0.03712628781795502	15189	mal	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.02664039097726345	34989	malo	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.022240757942199707	38742	franco	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.019422262907028198	46972	seri	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.016824042424559593	73974	lento	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.015301994979381561	49341	buen	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.010902894660830498	12028	bien	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.010725153610110283	51868	crítico	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.010168607346713543	29620	difícil	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.00977580901235342	40487	buena	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.007487470284104347	84988	pobre	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.006408246699720621	14002	tarde	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.006294064223766327	71502	oscuro	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.0061046588234603405	87069	rico	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.005138878244906664	34689	dura	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.00469514774158597	100898	feliz	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.004315269645303488	18296	heavy	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.004243622068315744	41957	presto	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.0041605508886277676	81327	dobře	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.0040619573555886745	40612	favorable	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.004052912350744009	60485	Wise	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.003953246865421534	11439	grande	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.0036956635303795338	52781	fácil	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.00367877259850502	31530	constante	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.00342234643176198	85350	poderoso	el doctor se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.19537347555160522	15402	alto	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.11209269613027573	23570	grave	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.11160576343536377	60334	duro	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.06255263835191727	49341	buen	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.04850372299551964	15189	mal	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.03814544156193733	89512	triste	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.025516070425510406	34989	malo	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.02107272297143936	14364	bajo	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.0173987727612257	87069	rico	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.013827621005475521	41957	presto	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.012386349029839039	43024	mau	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.01232202723622322	38742	franco	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.010229957289993763	89775	viejo	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.009974181652069092	11439	grande	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.009936247952282429	91914	loco	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.009489660151302814	12028	bien	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.009065876714885235	84988	pobre	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.008444150909781456	13319	vil	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.0071219028905034065	60024	cierto	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.006618964951485395	73974	lento	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.006505750585347414	34689	dura	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.006249220576137304	33563	firme	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.005809790920466185	74536	stran	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005433083977550268	74004	pago	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.003722580149769783	28479	fuerte	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.0035874450113624334	50289	niño	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.002941017271950841	32777	noble	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.0027071696240454912	30607	fiel	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.002634685719385743	88334	málo	el jefe se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.1493748426437378	23570	grave	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.1156778633594513	15402	alto	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.05777958407998085	60334	duro	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.04313860088586807	89512	triste	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.03528665378689766	15189	mal	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.032373443245887756	34989	malo	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.03013700060546398	73974	lento	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.02795242890715599	38742	franco	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.01905052363872528	49341	buen	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.014423215761780739	41957	presto	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.012455830350518227	12028	bien	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.011108733713626862	40487	buena	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.009355945512652397	84988	pobre	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.008902493864297867	29620	difícil	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.007798101287335157	87069	rico	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.007557011675089598	11439	grande	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.007177561987191439	100898	feliz	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.006914954632520676	52781	fácil	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.006672299467027187	40612	favorable	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.0061525609344244	46972	seri	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.005695962812751532	51868	crítico	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.005340556148439646	25742	famoso	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.005288552492856979	14002	tarde	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.004914459306746721	11206	well	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.004456570837646723	34689	dura	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.004424374084919691	14855	alta	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.0043107736855745316	30785	mala	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.004215304274111986	85350	poderoso	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.004073516931384802	31530	constante	el alumno se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.1716718226671219	89512	triste	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.09410751610994339	23570	grave	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.036196108907461166	15189	mal	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.02991550788283348	60334	duro	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.02971932850778103	46972	seri	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.021242747083306313	40612	favorable	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.017744343727827072	34989	malo	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.01500280573964119	49341	buen	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.014682181179523468	40487	buena	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.013997415080666542	15903	cara	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.013397594913840294	15402	alto	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.012631846591830254	87069	rico	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.011512796394526958	38742	franco	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.010997137054800987	23718	considera	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.010470201261341572	11206	well	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.010014879517257214	73974	lento	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.009601850062608719	14002	tarde	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.009578948840498924	12028	bien	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.009099739603698254	84988	pobre	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.008123750798404217	100898	feliz	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.0069949207827448845	11439	grande	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.006663348991423845	25742	famoso	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.00607691565528512	31530	constante	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005559085868299007	41957	presto	mi vecino se considera muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
