	index	score	token	token_str	sentence	model	dimension	template_index	rsv
11	11	0.007851828821003437	5598	 adecuado	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.0076874359510838985	3686	 interesante	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.007518521510064602	4891	 profesor	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006872111465781927	4599	 independiente	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.006655618082731962	7904	 alumno	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.006390070077031851	2461	 bueno	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.005799239967018366	3762	 excelente	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005721104331314564	16403	 exitoso	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.0056206765584647655	5916	 esencial	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005501034669578075	8122	 ganador	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005270814523100853	12905	 sacerdote	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.005176533944904804	866	 mejor	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.00494303647428751	3527	 diferente	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.004897651728242636	18697	 voluntario	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.004856267012655735	8658	 conveniente	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004795297980308533	2822	 padre	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004696712829172611	6998	 activo	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.004656461998820305	21144	 tutor	el maestro se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.12201102077960968	3651	 responsable	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.038771193474531174	14975	 vendedor	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.03005555458366871	14152	 culpable	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.024747226387262344	8122	 ganador	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.02281789854168892	8981	 propietario	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.019378766417503357	16024	 comprador	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.014170252718031406	2550	 seguro	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.012978156097233295	4847	 legal	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.012386701069772243	6704	 efectivo	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.01069305557757616	2209	 necesario	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.010362483561038971	12727	 competente	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.009917699731886387	15724	 satisfecho	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.0078033702448010445	8658	 conveniente	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.007709605153650045	31989	 acreedor	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006894598715007305	19060	 confiable	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.0068282475695014	16480	 oportuno	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.006769426167011261	4599	 independiente	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.0067360480315983295	26221	 confidencial	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.006490726955235004	10843	 caro	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.006101964507251978	8516	 imprescindible	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005544997751712799	16454	 rentable	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005520836915820837	25779	 beneficiario	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.00539627019315958	46188	 defectuoso	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005182751454412937	294	 que	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.005180932581424713	2596	 local	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.0048566218465566635	6998	 activo	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004776299931108952	9667	 ilegal	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004677949473261833	27897	 nulo	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.00446948129683733	5074	 titular	el vendedor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.04734195023775101	2209	 necesario	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.04183051362633705	3651	 responsable	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.025269586592912674	16480	 oportuno	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.020106269046664238	12727	 competente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.016312269493937492	14152	 culpable	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.013593907468020916	19417	 pertinente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.012385292910039425	8516	 imprescindible	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.011057334952056408	5598	 adecuado	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.010423308238387108	6696	 eficaz	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.010056456550955772	3686	 interesante	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.009716683998703957	3621	 fundamental	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.009573415853083134	4847	 legal	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.009465491399168968	11571	 indispensable	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.009103777818381786	2501	 natural	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.008303855545818806	2461	 bueno	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.00813013780862093	5204	 paciente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.007752980571240187	46068	 inseguro	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.0076867202296853065	3762	 excelente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.007372463587671518	8658	 conveniente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.007229226175695658	6745	 positivo	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.0071992771700024605	6445	 médico	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.007161833345890045	294	 que	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.006968694273382425	1335	 importante	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.006710272282361984	19754	 insuficiente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.006694139447063208	27624	 prudente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.006494584027677774	866	 mejor	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.006187418941408396	6769	 correcto	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.006176494527608156	13265	 investigado	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.006076435558497906	17396	 inocente	el doctor se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.04276956617832184	3651	 responsable	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.038900818675756454	2209	 necesario	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.0187473613768816	12727	 competente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.014824995771050453	11571	 indispensable	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.01429163571447134	4599	 independiente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.01363073755055666	14152	 culpable	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.013163837604224682	8516	 imprescindible	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.012042410671710968	3621	 fundamental	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.010257033631205559	16480	 oportuno	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.01001608557999134	46068	 inseguro	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.00931335985660553	4847	 legal	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.009187701158225536	17396	 inocente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.008386345580220222	1335	 importante	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.0073660267516970634	2461	 bueno	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006899636704474688	5598	 adecuado	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.006746347062289715	5074	 titular	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.006504191551357508	4124	 perfecto	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.006438336335122585	9276	 amable	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005956572014838457	19754	 insuficiente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.005686403252184391	11540	 peligroso	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005528269801288843	16284	 incapaz	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005404158961027861	6998	 activo	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.005384651478379965	294	 que	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005156006198376417	6769	 correcto	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.00506522785872221	2874	 superior	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.00495904078707099	8185	 inteligente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004753624089062214	8658	 conveniente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.00457304622977972	3527	 diferente	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.0045289634726941586	8981	 propietario	el jefe se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.07039237022399902	3651	 responsable	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.05221656709909439	2209	 necesario	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.02289225533604622	12727	 competente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.02272184193134308	8516	 imprescindible	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.01998993754386902	7904	 alumno	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.01641920581459999	16480	 oportuno	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.01633961871266365	11571	 indispensable	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.016300056129693985	3621	 fundamental	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.01369795948266983	4599	 independiente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.011850266717374325	8122	 ganador	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.010850932449102402	5598	 adecuado	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.010022616945207119	4891	 profesor	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.009479932487010956	6998	 activo	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.009153475053608418	19417	 pertinente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.008946090936660767	3686	 interesante	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.008481952361762524	1335	 importante	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.008192635141313076	21144	 tutor	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.007338880095630884	7855	 docente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.007137202192097902	2497	 profesional	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.006912628188729286	16403	 exitoso	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.00648573599755764	6157	 individual	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.006265781819820404	19754	 insuficiente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.006169698666781187	8658	 conveniente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005749552510678768	18697	 voluntario	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.005379874724894762	3527	 diferente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.0052468422800302505	3762	 excelente	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.005113918799906969	6745	 positivo	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004640419036149979	2874	 superior	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.0044624642468988895	25779	 beneficiario	el alumno se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.021870162338018417	14152	 culpable	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.016402535140514374	3651	 responsable	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.01593160815536976	17396	 inocente	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.014817382209002972	46068	 inseguro	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.01420784741640091	11540	 peligroso	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.013930345885455608	9276	 amable	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.012680591084063053	2209	 necesario	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.011586137115955353	4847	 legal	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.011371754109859467	4136	 familiar	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.010150589980185032	2550	 seguro	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.009003084152936935	9667	 ilegal	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.007294293027371168	15533	 herido	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.007179075386375189	4599	 independiente	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.006435214076191187	294	 que	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006352010183036327	2461	 bueno	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.006336599588394165	8516	 imprescindible	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.005923581775277853	3686	 interesante	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.005906923674046993	9244	 detenido	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005883602891117334	29928	 bienvenido	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.00587393157184124	1335	 importante	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005538794677704573	2501	 natural	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005538599099963903	11672	 desconocido	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.00543361809104681	22051	 vulnerable	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005208141170442104	27573	 lesionado	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.0051073720678687096	11417	 afectado	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.004823468159884214	13063	 identificado	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004772727377712727	16480	 oportuno	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004606392700225115	21973	 injusto	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.004600110463798046	2546	 joven	mi vecino se considera <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.08005386590957642	1335	 importante	él se considera muy <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.06455579400062561	3686	 interesante	él se considera muy <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
